#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_007899.1	611195	611614	+	-	-	CF_RS02635	WP_011458071.1	139	cyclic nucleotide-binding domain-containing protein
chr	NC_007899.1	611728	611964	-	-	-	CF_RS02640	WP_011458072.1	78	acyl carrier protein
chr	NC_007899.1	612055	612801	-	-	-	CF_RS02645	WP_011458073.1	248	3-oxoacyl-ACP reductase FabG
chr	NC_007899.1	612804	613730	-	-	-	CF_RS02650	WP_011458074.1	308	[acyl-carrier-protein] S-malonyltransferase [Chlamydia felis]
chr	NC_007899.1	613738	614739	-	-	-	CF_RS02655	WP_011458075.1	333	ketoacyl-ACP synthase III
chr	NC_007899.1	614869	615471	+	-	-	CF_RS02660	WP_011458076.1	200	recombination protein RecR
chr	NC_007899.1	615647	618025	+	-	-	CF_RS02665	WP_011458077.1	792	outer membrane protein assembly factor BamA
chr	NC_007899.1	618133	618672	+	-	-	CF_RS02670	WP_011458078.1	179	OmpH family outer membrane protein
chr	NC_007899.1	618700	619779	+	-	-	CF_RS02675	WP_011458079.1	359	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
chr	NC_007899.1	619785	620816	-	-	-	CF_RS02680	WP_011458080.1	343	hypothetical protein
chr	NC_007899.1	620984	622009	+	-	-	CF_RS02685	WP_011458081.1	341	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
chr	NC_007899.1	622002	622988	+	-	-	CF_RS02690	WP_011458082.1	328	alpha-ketoacid dehydrogenase subunit beta
chr	NC_007899.1	622993	624279	+	-	-	CF_RS02695	WP_011458083.1	428	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
chr	NC_007899.1	624359	626809	-	-	-	CF_RS02700	WP_011458084.1	816	glycogen/starch/alpha-glucan phosphorylase
chr	NC_007899.1	627073	627420	+	-	-	CF_RS02705	WP_011458085.1	115	hypothetical protein
chr	NC_007899.1	627434	628816	-	-	-	CF_RS02710	WP_011458086.1	460	chromosomal replication initiator protein DnaA
chr	NC_007899.1	628883	631267	-	-	-	CF_RS02715	WP_011458087.1	794	membrane protein insertase YidC
chr	NC_007899.1	631362	632252	-	-	-	CF_RS02720	WP_011458088.1	296	prolipoprotein diacylglyceryl transferase
chr	NC_007899.1	632322	632768	+	-	-	CF_RS02725	WP_011458089.1	148	hypothetical protein
chr	NC_007899.1	632784	633152	+	-	-	CF_RS02730	WP_011458090.1	122	holo-ACP synthase
chr	NC_007899.1	633144	634079	-	-	-	CF_RS02735	WP_011458091.1	311	thioredoxin-disulfide reductase
chr	NC_007899.1	634247	635992	+	-	-	CF_RS02740	WP_011458092.1	581	30S ribosomal protein S1
chr	NC_007899.1	636085	637389	+	-	-	CF_RS02745	WP_011458093.1	434	transcription termination/antitermination protein NusA
chr	NC_007899.1	637346	639991	+	-	-	CF_RS02750	WP_011458094.1	881	translation initiation factor IF-2
chr	NC_007899.1	639998	640360	+	-	-	CF_RS02755	WP_011458095.1	120	30S ribosome-binding factor RbfA
chr	NC_007899.1	640400	641107	+	-	-	CF_RS02760	WP_011458096.1	235	tRNA pseudouridine(55) synthase TruB
chr	NC_007899.1	641091	642005	+	-	-	CF_RS02765	WP_011458097.1	304	bifunctional riboflavin kinase/FAD synthetase
chr	NC_007899.1	641983	643077	-	-	-	CF_RS02770	WP_011458098.1	364	redox-regulated ATPase YchF
chr	NC_007899.1	643443	644525	+	-	-	CF_RS02775	WP_011458099.1	360	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
chr	NC_007899.1	644525	646654	+	-	-	CF_RS02780	WP_011458100.1	709	EscV/YscV/HrcV family type III secretion system export apparatus protein
chr	NC_007899.1	646682	647878	+	-	-	CF_RS02785	WP_011458101.1	398	YopN family type III secretion system gatekeeper subunit
chr	NC_007899.1	647894	648334	+	-	-	CF_RS02790	WP_011458102.1	146	type III secretion protein
chr	NC_007899.1	648389	649981	+	-	-	CF_RS02795	WP_011458103.1	530	4-alpha-glucanotransferase
chr	NC_007899.1	650157	650426	+	-	-	CF_RS02800	WP_011458104.1	89	50S ribosomal protein L28
chr	NC_007899.1	650452	652188	+	-	-	CF_RS02805	WP_011458105.1	578	menaquinone biosynthesis decarboxylase
chr	NC_007899.1	652295	653350	+	-	-	CF_RS02810	WP_011458106.1	351	phospholipase
chr	NC_007899.1	653347	653832	-	-	-	CF_RS02815	WP_011458107.1	161	hypothetical protein
chr	NC_007899.1	653843	655588	-	-	-	CF_RS02820	WP_011458108.1	581	hypothetical protein
chr	NC_007899.1	655957	656247	-	-	-	CF_RS02825	WP_011458109.1	96	hypothetical protein
chr	NC_007899.1	656454	656969	+	-	-	CF_RS02830	WP_041468090.1	171	membrane protein
chr	NC_007899.1	656960	657823	+	-	-	CF_RS02835	WP_011458111.1	287	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
chr	NC_007899.1	657793	658737	+	-	-	CF_RS02840	WP_011458112.1	314	FAD:protein FMN transferase
chr	NC_007899.1	658718	659170	-	-	-	CF_RS02845	WP_011458113.1	150	SsrA-binding protein SmpB
chr	NC_007899.1	659413	660513	+	-	-	CF_RS02850	WP_011458114.1	366	DNA polymerase III subunit beta
chr	NC_007899.1	660513	661616	+	-	-	CF_RS02855	WP_011458115.1	367	DNA replication/repair protein RecF
chr	NC_007899.1	661727	662656	+	-	-	CF_RS02860	WP_011458116.1	309	alpha/beta hydrolase
chr	NC_007899.1	662658	664520	-	-	-	CF_RS02865	WP_011458117.1	620	zinc metalloprotease
chr	NC_007899.1	664533	665672	-	-	-	CF_RS02870	WP_011458118.1	379	1-deoxy-D-xylulose-5-phosphate reductoisomerase
chr	NC_007899.1	665713	666696	-	-	-	CF_RS02875	WP_011458119.1	327	metal ABC transporter permease
chr	NC_007899.1	666693	668042	-	-	-	CF_RS02880	WP_011458120.1	449	iron ABC transporter
chr	NC_007899.1	668043	668822	-	-	-	CF_RS02885	WP_011458121.1	259	metal ABC transporter ATP-binding protein
chr	NC_007899.1	668815	669780	-	-	-	CF_RS02890	WP_011458122.1	321	hypothetical protein
chr	NC_007899.1	670281	670784	+	-	-	CF_RS02895	WP_011458124.1	167	hypothetical protein
chr	NC_007899.1	671002	672594	+	-	-	CF_RS02900	WP_011458125.1	530	NTP/NDP exchange transporter Npt1
chr	NC_007899.1	672674	673993	-	-	-	CF_RS02905	WP_011458126.1	439	DUF1389 domain-containing protein
chr	NC_007899.1	674222	676030	+	-	-	CF_RS02910	WP_011458127.1	602	elongation factor 4
chr	NC_007899.1	676217	677662	-	-	-	CF_RS02915	WP_011458128.1	481	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase
chr	NC_007899.1	677679	678917	-	-	-	CF_RS02920	WP_041468091.1	412	tyrosine--tRNA ligase
chr	NC_007899.1	679080	679358	+	-	-	CF_RS02925	WP_041467974.1	92	hypothetical protein
chr	NC_007899.1	679344	680117	-	-	-	CF_RS02930	WP_011458131.1	257	FliA/WhiG family RNA polymerase sigma factor
chr	NC_007899.1	680221	681978	-	-	-	CF_RS02935	WP_041467976.1	585	type III secretion system protein
chr	NC_007899.1	682258	682533	+	-	-	CF_RS02945	WP_011458133.1	91	(2Fe-2S)-binding protein
chr	NC_007899.1	682764	682967	+	-	-	CF_RS05130	WP_050711610.1	67	hypothetical protein
chr	NC_007899.1	682967	683968	+	-	-	CF_RS02950	WP_011458134.1	333	macro domain-containing protein
chr	NC_007899.1	684314	685501	+	-	-	CF_RS02955	WP_041467978.1	395	hypothetical protein
chr	NC_007899.1	685815	687635	+	-	-	CF_RS02960	WP_011458136.1	606	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
chr	NC_007899.1	687648	688391	+	-	-	CF_RS02965	WP_011458137.1	247	peptidoglycan editing factor PgeF
chr	NC_007899.1	688394	689491	-	-	-	CF_RS02970	WP_011458138.1	365	dihydrolipoyllysine-residue succinyltransferase
chr	NC_007899.1	689488	692214	-	-	-	CF_RS02975	WP_011458139.1	908	2-oxoglutarate dehydrogenase E1 component
chr	NC_007899.1	692368	692814	+	-	-	CF_RS02980	WP_011458140.1	148	hypothetical protein
chr	NC_007899.1	692804	693925	+	-	-	CF_RS02985	WP_041467979.1	373	radical SAM family heme chaperone HemW
chr	NC_007899.1	693985	695472	+	-	-	CF_RS02990	WP_011458142.1	495	hypothetical protein
chr	NC_007899.1	695520	696809	-	-	-	CF_RS02995	WP_011458143.1	429	hypothetical protein
chr	NC_007899.1	697175	697441	+	-	-	CF_RS05200	WP_083755027.1	88	hypothetical protein
chr	NC_007899.1	697500	698210	-	-	-	CF_RS03005	WP_011458145.1	236	SAM-dependent methyltransferase
chr	NC_007899.1	698207	699145	-	-	-	CF_RS03010	WP_011458146.1	312	hypothetical protein
chr	NC_007899.1	699304	699921	-	-	-	CF_RS03015	WP_011458147.1	205	histone
chr	NC_007899.1	700063	701565	-	-	-	CF_RS03020	WP_011458149.1	500	leucyl aminopeptidase
chr	NC_007899.1	701604	702080	-	-	-	CF_RS03025	WP_011458150.1	158	single-stranded DNA-binding protein
chr	NC_007899.1	702768	703271	-	-	-	CF_RS03030	WP_011458151.1	167	type III secretion chaperone Slc1
chr	NC_007899.1	703404	705392	+	-	-	CF_RS03035	WP_011458152.1	662	glycogen-debranching protein
chr	NC_007899.1	705385	706200	-	-	-	CF_RS03040	WP_041467983.1	271	hypothetical protein
chr	NC_007899.1	706197	707210	-	-	-	CF_RS03045	WP_011458154.1	337	Holliday junction branch migration DNA helicase RuvB
chr	NC_007899.1	707811	708383	+	-	-	CF_RS03050	WP_011458155.1	190	dCTP deaminase
chr	NC_007899.1	708393	708722	+	-	-	CF_RS03055	WP_011458156.1	109	hypothetical protein
chr	NC_007899.1	708732	709967	+	-	-	CF_RS03060	WP_011458157.1	411	HlyC/CorC family transporter
chr	NC_007899.1	709960	711174	+	-	-	CF_RS03065	WP_011458158.1	404	HlyC/CorC family transporter
chr	NC_007899.1	711178	712293	-	-	-	CF_RS03070	WP_011458159.1	371	cysteine desulfurase
chr	NC_007899.1	712317	713066	-	-	-	CF_RS03075	WP_011458160.1	249	serine/threonine-protein phosphatase
chr	NC_007899.1	713359	714492	+	-	-	CF_RS03080	WP_011458161.1	377	hypothetical protein
chr	NC_007899.1	714570	714932	+	-	-	CF_RS03085	WP_011458162.1	120	hypothetical protein
chr	NC_007899.1	715221	715733	+	-	-	CF_RS03090	WP_011458163.1	170	hypothetical protein
chr	NC_007899.1	716263	716907	+	-	-	CF_RS03100	WP_041467986.1	214	hypothetical protein
chr	NC_007899.1	716911	717687	+	-	-	CF_RS03105	WP_011458166.1	258	CPBP family intramembrane metalloprotease
chr	NC_007899.1	717874	718260	-	-	-	CF_RS03110	WP_011458167.1	128	nucleotide pyrophosphohydrolase
chr	NC_007899.1	718265	719374	-	-	-	CF_RS03115	WP_011458168.1	369	A/G-specific adenine glycosylase
chr	NC_007899.1	719421	720245	+	-	-	CF_RS03120	WP_011458169.1	274	RluA family pseudouridine synthase
chr	NC_007899.1	720242	722692	-	-	-	CF_RS05135	WP_011458170.1	816	hypothetical protein
chr	NC_007899.1	722970	725183	-	-	-	CF_RS03130	WP_011458171.1	737	hypothetical protein
chr	NC_007899.1	725452	726351	+	-	-	CF_RS03135	WP_011458172.1	299	enoyl
chr	NC_007899.1	726338	727225	-	-	-	CF_RS03140	WP_011458173.1	295	HAD family phosphatase
chr	NC_007899.1	727599	728105	+	-	-	CF_RS03145	WP_011458174.1	168	membrane protein
chr	NC_007899.1	728137	728610	+	-	-	CF_RS03150	WP_011458175.1	157	hypothetical protein
chr	NC_007899.1	728621	729307	+	-	-	CF_RS03155	WP_011458176.1	228	DNA polymerase III subunit epsilon
chr	NC_007899.1	729304	730077	+	-	-	CF_RS03160	WP_011458177.1	257	hypothetical protein
chr	NC_007899.1	730058	730720	+	-	-	CF_RS03165	WP_011458178.1	220	hypothetical protein
chr	NC_007899.1	730724	732691	-	-	-	CF_RS03170	WP_011458179.1	655	ABC transporter ATP-binding protein
chr	NC_007899.1	732657	733631	-	-	-	CF_RS03175	WP_011458180.1	324	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_007899.1	733738	734916	-	-	-	CF_RS03180	WP_011458181.1	392	hypothetical protein
chr	NC_007899.1	735045	735347	-	-	-	CF_RS03185	WP_006344016.1	100	MULTISPECIES: HU family DNA-binding protein
chr	NC_007899.1	735749	736468	-	-	-	CF_RS03195	WP_011458182.1	239	N-acetylmuramoyl-L-alanine amidase
chr	NC_007899.1	736461	737918	-	-	-	CF_RS03200	WP_011458183.1	485	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
chr	NC_007899.1	738363	740312	-	-	-	CF_RS03205	WP_011458185.1	649	penicillin-binding protein 2
chr	NC_007899.1	740299	740586	-	-	-	CF_RS03210	WP_011458186.1	95	hypothetical protein
chr	NC_007899.1	740583	741479	-	-	-	CF_RS03215	WP_011458187.1	298	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
chr	NC_007899.1	741652	742203	+	-	-	CF_RS03220	WP_011458188.1	183	hypothetical protein
chr	NC_007899.1	742207	742638	+	-	-	CF_RS03225	WP_011458189.1	143	type III secretion chaperone
chr	NC_007899.1	742836	744188	+	-	-	CF_RS03230	WP_011458190.1	450	chromosomal replication initiator protein DnaA
chr	NC_007899.1	744205	744792	+	-	-	CF_RS03235	WP_011458191.1	195	polymer-forming cytoskeletal family protein
chr	NC_007899.1	744761	745354	-	-	-	CF_RS03240	WP_011458192.1	197	hypothetical protein
chr	NC_007899.1	745435	746946	+	-	-	CF_RS03245	WP_011458193.1	503	Na(+)-transporting NADH-quinone reductase subunit B
chr	NC_007899.1	746950	747909	+	-	-	CF_RS03250	WP_011458194.1	319	Na(+)-translocating NADH-quinone reductase subunit C
chr	NC_007899.1	747896	748537	+	-	-	CF_RS03255	WP_011458195.1	213	NADH:ubiquinone reductase (Na(+)-transporting) subunit D
chr	NC_007899.1	748542	749333	+	-	-	CF_RS03260	WP_011458196.1	263	NADH:ubiquinone reductase (Na(+)-transporting) subunit E
chr	NC_007899.1	749338	749661	-	-	-	CF_RS03265	WP_041468093.1	107	membrane protein
chr	NC_007899.1	749683	749979	-	-	-	CF_RS03270	WP_011458198.1	98	hypothetical protein
chr	NC_007899.1	750105	750446	-	-	-	CF_RS03275	WP_011458199.1	113	glycine cleavage protein H-like protein
chr	NC_007899.1	750446	752521	-	-	-	CF_RS03280	WP_083755028.1	691	hypothetical protein
chr	NC_007899.1	752647	754068	-	-	-	CF_RS03285	WP_011458201.1	473	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase family protein
chr	NC_007899.1	754065	754733	-	-	-	CF_RS03290	WP_083755030.1	222	biotin--protein ligase
chr	NC_007899.1	754972	757512	+	-	-	CF_RS03295	WP_011458203.1	846	ATP-dependent Clp protease ATP-binding subunit
chr	NC_007899.1	757490	758575	-	-	-	CF_RS03300	WP_011458204.1	361	tRNA 2-thiouridine(34) synthase MnmA
chr	NC_007899.1	758896	760614	-	-	-	CF_RS03305	WP_011458205.1	572	membrane protein
chr	NC_007899.1	760787	762268	-	-	-	CF_RS03310	WP_011458207.1	493	hypothetical protein
chr	NC_007899.1	762367	763047	-	-	-	CF_RS03315	WP_011458208.1	226	helix-turn-helix domain-containing protein
chr	NC_007899.1	763053	763529	-	-	-	CF_RS03320	WP_011458209.1	158	PTS sugar transporter subunit IIA
chr	NC_007899.1	763531	763974	-	-	-	CF_RS03325	WP_011458210.1	147	dUTP diphosphatase
chr	NC_007899.1	764017	764943	-	-	-	CF_RS03330	WP_011458211.1	308	acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NC_007899.1	765019	765636	-	-	-	CF_RS03335	WP_011458212.1	205	superoxide dismutase
chr	NC_007899.1	765815	767617	-	-	-	CF_RS03340	WP_011458213.1	600	phospho-sugar mutase
chr	NC_007899.1	767717	768181	-	-	-	CF_RS03345	WP_011458214.1	154	DUF5070 domain-containing protein
chr	NC_007899.1	768301	769014	+	-	-	CF_RS03350	WP_011458215.1	237	ribonuclease III
chr	NC_007899.1	768980	770341	+	-	-	CF_RS03355	WP_011458216.1	453	DNA repair protein RadA
chr	NC_007899.1	770319	771050	+	-	-	CF_RS03360	WP_011458217.1	243	hydroxymethylbilane synthase
chr	NC_007899.1	772541	772987	+	-	-	CF_RS03370	WP_011458220.1	148	hypothetical protein
chr	NC_007899.1	773009	775105	-	-	-	CF_RS03375	WP_041467990.1	698	HDIG domain-containing protein
chr	NC_007899.1	775596	776933	+	-	-	CF_RS03380	WP_011458222.1	445	DNA polymerase III subunit gamma/tau
chr	NC_007899.1	776938	777228	+	-	-	CF_RS03385	WP_011458223.1	96	YbaB/EbfC family nucleoid-associated protein
chr	NC_007899.1	777225	778928	-	-	-	CF_RS03390	WP_011458224.1	567	phosphoenolpyruvate--protein phosphotransferase
chr	NC_007899.1	778929	779270	-	-	-	CF_RS03395	WP_041468095.1	113	HPr family phosphocarrier protein
chr	NC_007899.1	779263	780054	-	-	-	CF_RS03400	WP_011458226.1	263	hypothetical protein
chr	NC_007899.1	780027	781490	+	-	-	CF_RS03405	WP_011458227.1	487	ComEC/Rec2 family competence protein
chr	NC_007899.1	781581	782738	+	-	-	CF_RS03410	WP_011458228.1	385	hypothetical protein
chr	NC_007899.1	782903	783940	+	-	-	CF_RS03415	WP_011458229.1	345	membrane protein
chr	NC_007899.1	783941	785977	-	-	-	CF_RS03420	WP_011458230.1	678	MFS transporter
chr	NC_007899.1	786013	787188	-	-	-	CF_RS03425	WP_011458231.1	391	molecular chaperone DnaJ
chr	NC_007899.1	787218	787394	-	-	-	CF_RS03430	WP_006343002.1	58	MULTISPECIES: 30S ribosomal protein S21
chr	NC_007899.1	787593	788234	-	-	-	CF_RS03435	WP_011458232.1	213	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
chr	NC_007899.1	788333	788599	+	-	-	CF_RS03440	WP_011458233.1	88	hypothetical protein
chr	NC_007899.1	788889	791345	+	-	-	CF_RS03445	WP_011458234.1	818	endopeptidase La
chr	NC_007899.1	791487	792131	+	-	-	CF_RS03450	WP_011458235.1	214	hypothetical protein
chr	NC_007899.1	792262	793182	+	-	-	CF_RS03455	WP_011458236.1	306	ribonuclease Z
chr	NC_007899.1	793225	794163	+	-	-	CF_RS03460	WP_011458237.1	312	tyrosine recombinase XerC
chr	NC_007899.1	794216	795805	+	-	-	CF_RS03465	WP_041468098.1	529	ABC transporter ATP-binding protein
chr	NC_007899.1	795850	796440	+	-	-	CF_RS03470	WP_011458239.1	196	septum formation protein Maf
chr	NC_007899.1	796422	798128	+	-	-	CF_RS03475	WP_011458240.1	568	HEAT repeat domain-containing protein
chr	NC_007899.1	798139	800235	+	-	-	CF_RS03480	WP_011458241.1	698	hypothetical protein
chr	NC_007899.1	800301	800861	-	-	-	CF_RS03485	WP_011458242.1	186	peptide deformylase
chr	NC_007899.1	801111	801425	-	-	-	CF_RS03490	WP_011458243.1	104	preprotein translocase subunit SecG
chr	NC_007899.1	801715	802479	-	-	-	CF_RS03495	WP_011458245.1	254	triose-phosphate isomerase
chr	NC_007899.1	802616	804283	+	-	-	CF_RS03500	WP_011458246.1	555	exodeoxyribonuclease VII large subunit
chr	NC_007899.1	804287	804514	+	-	-	CF_RS03505	WP_011458247.1	75	exodeoxyribonuclease VII small subunit
chr	NC_007899.1	804529	804783	+	-	-	CF_RS03510	WP_011458248.1	84	hypothetical protein
chr	NC_007899.1	804780	806714	+	-	-	CF_RS03515	WP_011458249.1	644	1-deoxy-D-xylulose-5-phosphate synthase
chr	NC_007899.1	807155	807991	-	-	-	CF_RS03520	WP_041468099.1	278	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chr	NC_007899.1	808000	809082	-	-	-	CF_RS03525	WP_011458251.1	360	hypothetical protein
chr	NC_007899.1	809194	811296	-	-	-	CF_RS03530	WP_011458252.1	700	thioredoxin domain-containing protein
chr	NC_007899.1	811798	812616	-	-	-	CF_RS03540	WP_011458253.1	272	DUF2608 domain-containing protein
chr	NC_007899.1	812793	813650	-	-	-	CF_RS03545	WP_011458254.1	285	DUF2608 domain-containing protein
chr	NC_007899.1	814081	815691	+	-	-	CF_RS03550	WP_011458255.1	536	hypothetical protein
chr	NC_007899.1	816016	817359	+	-	-	CF_RS03555	WP_011458256.1	447	hypothetical protein
chr	NC_007899.1	817644	818918	+	-	-	CF_RS03560	WP_011458257.1	424	hypothetical protein
chr	NC_007899.1	818996	819427	-	-	-	CF_RS03565	WP_011458258.1	143	helix-turn-helix domain-containing protein
chr	NC_007899.1	819694	820596	+	-	-	CF_RS03570	WP_011458259.1	300	ribonuclease HIII
chr	NC_007899.1	820821	821771	+	-	-	CF_RS03575	WP_011458260.1	316	hypothetical protein
chr	NC_007899.1	821899	822342	+	-	-	CF_RS03580	WP_011458261.1	147	hypothetical protein
chr	NC_007899.1	822694	823845	+	-	-	CF_RS03585	WP_011458263.1	383	membrane protein
chr	NC_007899.1	823968	825431	-	-	-	CF_RS03590	WP_011458264.1	487	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
chr	NC_007899.1	825431	826906	-	-	-	CF_RS03595	WP_011458265.1	491	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
chr	NC_007899.1	826928	827233	-	-	-	CF_RS03600	WP_011458266.1	101	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
chr	NC_007899.1	827433	827708	+	-	-	CF_RS03605	WP_011458267.1	91	DUF378 domain-containing protein
chr	NC_007899.1	832123	834903	+	-	-	CF_RS03620	WP_011458271.1	926	autotransporter domain-containing protein
chr	NC_007899.1	835022	837622	+	-	-	CF_RS03625	WP_011458272.1	866	autotransporter domain-containing protein
chr	NC_007899.1	840669	843500	+	-	-	CF_RS03635	WP_011458275.1	943	autotransporter domain-containing protein
chr	NC_007899.1	843623	846175	+	-	-	CF_RS03640	WP_011458276.1	850	autotransporter domain-containing protein
chr	NC_007899.1	846328	848859	+	-	-	CF_RS03645	WP_011458277.1	843	membrane protein
chr	NC_007899.1	848991	851714	+	-	-	CF_RS03650	WP_011458278.1	907	membrane protein
chr	NC_007899.1	851929	854532	+	-	-	CF_RS03655	WP_011458279.1	867	autotransporter domain-containing protein
chr	NC_007899.1	854768	857734	+	-	-	CF_RS03660	WP_011458280.1	988	autotransporter domain-containing protein
chr	NC_007899.1	857760	860714	+	-	-	CF_RS03665	WP_011458281.1	984	autotransporter domain-containing protein
chr	NC_007899.1	861182	862252	+	-	-	CF_RS03670	WP_011458282.1	356	autotransporter outer membrane beta-barrel domain-containing protein
chr	NC_007899.1	862471	864459	+	-	-	CF_RS03675	WP_011458283.1	662	Pmp family polymorphic membrane protein autotransporter adhesin
chr	NC_007899.1	864363	865256	+	-	-	CF_RS05205	WP_011458284.1	297	autotransporter outer membrane beta-barrel domain-containing protein
chr	NC_007899.1	865284	868109	+	-	-	CF_RS03685	WP_011458285.1	941	autotransporter domain-containing protein
chr	NC_007899.1	868276	871149	+	-	-	CF_RS03690	WP_041467996.1	957	autotransporter domain-containing protein
chr	NC_007899.1	871171	874020	+	-	-	CF_RS03695	WP_011458287.1	949	autotransporter domain-containing protein
chr	NC_007899.1	874066	876276	-	-	-	CF_RS03700	WP_011458288.1	736	hypothetical protein
chr	NC_007899.1	876485	878260	-	-	-	CF_RS03705	WP_011458289.1	591	hypothetical protein
chr	NC_007899.1	878397	880562	-	-	-	CF_RS03710	WP_011458290.1	721	1,4-alpha-glucan branching protein GlgB
chr	NC_007899.1	880575	881573	-	-	-	CF_RS03715	WP_011458291.1	332	hypothetical protein
chr	NC_007899.1	881570	882835	-	-	-	CF_RS03720	WP_011458292.1	421	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
chr	NC_007899.1	882955	884313	-	-	-	CF_RS03725	WP_011458293.1	452	GTPase HflX
chr	NC_007899.1	884323	885138	-	-	-	CF_RS03730	WP_011458294.1	271	MBL fold metallo-hydrolase
chr	NC_007899.1	885190	885894	-	-	-	CF_RS03735	WP_011458295.1	234	hypothetical protein
chr	NC_007899.1	886125	886889	-	-	-	CF_RS03740	WP_011458296.1	254	ABC transporter substrate-binding protein
chr	NC_007899.1	887023	890160	+	-	-	CF_RS03745	WP_011458297.1	1045	membrane protein
chr	NC_007899.1	890181	891041	+	-	-	CF_RS03750	WP_011458298.1	286	3-deoxy-7-phosphoheptulonate synthase
chr	NC_007899.1	891274	891468	+	-	-	CF_RS03755	WP_011458299.1	64	hypothetical protein
chr	NC_007899.1	891646	892983	-	-	-	CF_RS03760	WP_041467999.1	445	sodium:solute symporter family protein
chr	NC_007899.1	892985	893200	+	-	-	CF_RS03765	WP_041468001.1	71	hypothetical protein
chr	NC_007899.1	893331	893594	+	-	-	CF_RS03770	WP_011458301.1	87	hypothetical protein
chr	NC_007899.1	893583	895199	-	-	-	CF_RS03775	WP_041468103.1	538	HEAT repeat domain-containing protein
chr	NC_007899.1	895244	895579	-	-	-	CF_RS03780	WP_011458303.1	111	histidine triad nucleotide-binding protein
chr	NC_007899.1	895576	896445	-	-	-	CF_RS03785	WP_041468104.1	289	hypothetical protein
chr	NC_007899.1	896592	898676	+	-	-	CF_RS03790	WP_011458305.1	694	LOG family protein
chr	NC_007899.1	898677	899912	-	-	-	CF_RS03795	WP_011458306.1	411	DUF1207 domain-containing protein
chr	NC_007899.1	900581	901777	+	-	-	CF_RS03800	WP_011458307.1	398	LL-diaminopimelate aminotransferase
chr	NC_007899.1	901774	902817	+	-	-	CF_RS03805	WP_011458308.1	347	ABC transporter substrate-binding protein
chr	NC_007899.1	902814	903092	-	-	-	CF_RS03810	WP_041468005.1	92	hypothetical protein
chr	NC_007899.1	903096	904037	-	-	-	CF_RS03815	WP_011458310.1	313	hypothetical protein
chr	NC_007899.1	904148	905356	-	-	-	CF_RS03820	WP_011458311.1	402	hypothetical protein
chr	NC_007899.1	905619	907352	+	-	-	CF_RS03825	WP_011458312.1	577	proline--tRNA ligase
chr	NC_007899.1	907461	908621	+	-	-	CF_RS03830	WP_011458313.1	386	heat-inducible transcriptional repressor HrcA
chr	NC_007899.1	908618	909181	+	-	-	CF_RS03835	WP_011458314.1	187	nucleotide exchange factor GrpE
chr	NC_007899.1	909209	911203	+	-	-	CF_RS03840	WP_011458315.1	664	molecular chaperone DnaK
chr	NC_007899.1	911361	913391	+	-	-	CF_RS03845	WP_011458316.1	676	VacB/RNase II family 3\'-5\' exoribonuclease
chr	NC_007899.1	913391	913975	+	-	-	CF_RS03850	WP_011458317.1	194	DNA-3-methyladenine glycosylase
chr	NC_007899.1	914133	914792	+	-	-	CF_RS03855	WP_011458318.1	219	DUF502 domain-containing protein
chr	NC_007899.1	915095	915256	+	-	-	CF_RS05210	WP_011458320.1	53	small basic protein
chr	NC_007899.1	915277	915753	+	-	-	CF_RS03860	WP_011458321.1	158	rRNA maturation RNase YbeY
chr	NC_007899.1	915755	916873	+	-	-	CF_RS03865	WP_041468105.1	372	HlyC/CorC family transporter
chr	NC_007899.1	916989	917339	+	-	-	CF_RS03870	WP_011458323.1	116	STAS domain-containing protein
chr	NC_007899.1	917400	919262	+	-	-	CF_RS03875	WP_011458324.1	620	DUF3604 domain-containing protein
chr	NC_007899.1	919296	919517	+	-	-	CF_RS05215	WP_011458325.1	73	hypothetical protein
chr	NC_007899.1	919483	920598	+	-	-	CF_RS03880	WP_011458326.1	371	CofH family radical SAM protein
chr	NC_007899.1	920571	921353	+	-	-	CF_RS03885	WP_011458327.1	260	hypothetical protein
