#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_004552.2	575244	575966	-	-	-	CAB_RS02570	WP_011097120.1	240	hydrolase
chr	NC_004552.2	576263	577129	+	-	-	CAB_RS02575	WP_041461330.1	288	Sua5/YciO/YrdC/YwlC family protein
chr	NC_004552.2	577126	578109	+	-	-	CAB_RS02580	WP_006344140.1	327	peptidase M19
chr	NC_004552.2	578173	579273	-	-	-	CAB_RS02585	WP_011097122.1	366	hypothetical protein
chr	NC_004552.2	579453	580553	-	-	-	CAB_RS02590	WP_011097123.1	366	hypothetical protein
chr	NC_004552.2	580752	581432	-	-	-	CAB_RS02595	WP_011097124.1	226	cytochrome D ubiquinol oxidase subunit II
chr	NC_004552.2	581625	582524	+	-	-	CAB_RS02600	WP_011097125.1	299	4-hydroxybenzoate octaprenyltransferase
chr	NC_004552.2	582538	583116	+	-	-	CAB_RS02605	WP_006344144.1	192	UbiX family flavin prenyltransferase
chr	NC_004552.2	583113	584006	-	-	-	CAB_RS02610	WP_006344145.1	297	YitT family protein
chr	NC_004552.2	584563	585399	-	-	-	CAB_RS02625	WP_006344146.1	278	5\'-nucleotidase SurE
chr	NC_004552.2	585446	586210	-	-	-	CAB_RS02630	WP_011097126.1	254	tRNA 2-thiocytidine biosynthesis protein TtcA
chr	NC_004552.2	586338	586811	+	-	-	CAB_RS02635	WP_011097127.1	157	hypothetical protein
chr	NC_004552.2	587186	588019	+	-	-	CAB_RS02650	WP_011097128.1	277	hypothetical protein
chr	NC_004552.2	588022	588867	+	-	-	CAB_RS02655	WP_011097129.1	281	hypothetical protein
chr	NC_004552.2	588871	589692	+	-	-	CAB_RS02660	WP_011097130.1	273	hypothetical protein
chr	NC_004552.2	589717	591099	-	-	-	CAB_RS02665	WP_011097131.1	460	30S ribosomal protein S12 methylthiotransferase RimO
chr	NC_004552.2	591198	591356	+	-	-	CAB_RS02670	WP_006343203.1	52	MULTISPECIES: 50S ribosomal protein L33
chr	NC_004552.2	591406	592917	+	-	-	CAB_RS02675	WP_011097132.1	503	ABC transporter permease
chr	NC_004552.2	592920	593591	+	-	-	CAB_RS02680	WP_011097133.1	223	ABC transporter ATP-binding protein
chr	NC_004552.2	595365	595817	+	-	-	CAB_RS02690	WP_011097134.1	150	50S ribosomal protein L13
chr	NC_004552.2	595831	596232	+	-	-	CAB_RS02695	WP_011097135.1	133	30S ribosomal protein S9
chr	NC_004552.2	596358	597209	-	-	-	CAB_RS02700	WP_011097136.1	283	peptidoglycan endopeptidase
chr	NC_004552.2	597264	597905	-	-	-	CAB_RS02705	WP_011097137.1	213	adenylate kinase
chr	NC_004552.2	598187	599320	+	-	-	CAB_RS02710	WP_011097138.1	377	membrane protein
chr	NC_004552.2	599337	599750	+	-	-	CAB_RS02715	WP_011097139.1	137	hypothetical protein
chr	NC_004552.2	599869	601005	+	-	-	CAB_RS02720	WP_011097140.1	378	hypothetical protein
chr	NC_004552.2	601041	601817	-	-	-	CAB_RS02725	WP_011097141.1	258	6-phosphogluconolactonase
chr	NC_004552.2	601841	603382	-	-	-	CAB_RS02730	WP_041461331.1	513	glucose-6-phosphate dehydrogenase
chr	NC_004552.2	603587	605173	-	-	-	CAB_RS02735	WP_011097143.1	528	peptide ABC transporter substrate-binding protein
chr	NC_004552.2	605119	606153	-	-	-	CAB_RS02740	WP_011097144.1	344	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chr	NC_004552.2	606725	607372	+	-	-	CAB_RS02750	WP_011097145.1	215	amino acid ABC transporter permease
chr	NC_004552.2	607369	608049	+	-	-	CAB_RS02755	WP_011097146.1	226	amino acid ABC transporter ATP-binding protein
chr	NC_004552.2	609571	612990	-	-	-	CAB_RS02765	WP_011097148.1	1139	hypothetical protein
chr	NC_004552.2	612987	614279	-	-	-	CAB_RS02770	WP_011097149.1	430	hypothetical protein
chr	NC_004552.2	614359	615174	-	-	-	CAB_RS02775	WP_035395318.1	271	methyltransferase domain-containing protein
chr	NC_004552.2	615254	616396	-	-	-	CAB_RS02780	WP_011097151.1	380	membrane protein
chr	NC_004552.2	616790	617485	+	-	-	CAB_RS02785	WP_006344169.1	231	ribulose-phosphate 3-epimerase
chr	NC_004552.2	617472	618029	+	-	-	CAB_RS02790	WP_011097152.1	185	elongation factor P
chr	NC_004552.2	618061	618561	+	-	-	CAB_RS02795	WP_011097153.1	166	acetyl-CoA carboxylase biotin carboxyl carrier protein
chr	NC_004552.2	618561	619916	+	-	-	CAB_RS02800	WP_006344172.1	451	acetyl-CoA carboxylase biotin carboxylase subunit
chr	NC_004552.2	623263	624252	-	-	-	CAB_RS02815	WP_006344174.1	329	hypothetical protein
chr	NC_004552.2	625937	626617	-	-	-	CAB_RS02825	WP_011097156.1	226	hypothetical protein
chr	NC_004552.2	626920	628488	-	-	-	CAB_RS02830	WP_011097157.1	522	DUF1389 domain-containing protein
chr	NC_004552.2	630197	631030	-	-	-	CAB_RS02840	WP_011097158.1	277	gamma-glutamylcyclotransferase
chr	NC_004552.2	631498	631965	+	-	-	CAB_RS02845	WP_011097159.1	155	membrane protein
chr	NC_004552.2	633304	633768	+	-	-	CAB_RS02855	WP_006344180.1	154	hypothetical protein
chr	NC_004552.2	634193	634864	+	-	-	CAB_RS02860	WP_011097160.1	223	hypothetical protein
chr	NC_004552.2	635042	636160	+	-	-	CAB_RS02865	WP_011097161.1	372	tRNA-guanosine(34) transglycosylase
chr	NC_004552.2	636396	636842	+	-	-	CAB_RS02870	WP_011097162.1	148	hypothetical protein
chr	NC_004552.2	637249	637713	+	-	-	CAB_RS02875	WP_011097163.1	154	membrane protein
chr	NC_004552.2	638785	639195	-	-	-	CAB_RS02885	WP_011097164.1	136	disulfide bond formation protein B
chr	NC_004552.2	639188	639886	-	-	-	CAB_RS02890	WP_011097165.1	232	DsbA family protein
chr	NC_004552.2	640014	641312	+	-	-	CAB_RS02895	WP_011097166.1	432	membrane protein
chr	NC_004552.2	641326	642030	-	-	-	CAB_RS02900	WP_011097167.1	234	hypothetical protein
chr	NC_004552.2	642015	642722	-	-	-	CAB_RS02905	WP_011097168.1	235	ABC transporter ATP-binding protein
chr	NC_004552.2	644069	644761	-	-	-	CAB_RS02925	WP_006344191.1	230	hypothetical protein
chr	NC_004552.2	644927	645691	+	-	-	CAB_RS02930	WP_011097169.1	254	3-deoxy-manno-octulosonate cytidylyltransferase
chr	NC_004552.2	645667	647280	+	-	pyrG	CAB_RS02935	WP_006344193.1	537	CTP synthase
chr	NC_004552.2	647273	647725	+	-	-	CAB_RS02940	WP_006344194.1	150	Holliday junction resolvase RuvX
chr	NC_004552.2	647973	649313	+	-	-	CAB_RS02945	WP_011097170.1	446	peptide ABC transporter substrate-binding protein
chr	NC_004552.2	649430	651037	+	-	-	CAB_RS02950	WP_011097171.1	535	peptide ABC transporter substrate-binding protein
chr	NC_004552.2	651242	652834	+	-	-	CAB_RS02955	WP_011097172.1	530	peptide ABC transporter substrate-binding protein
chr	NC_004552.2	653061	654032	+	-	-	CAB_RS02960	WP_011097173.1	323	ABC transporter permease
chr	NC_004552.2	654104	654958	+	-	-	CAB_RS02965	WP_041461332.1	284	ABC transporter permease
chr	NC_004552.2	654951	655817	+	-	-	CAB_RS02970	WP_011097175.1	288	ABC transporter ATP-binding protein
chr	NC_004552.2	655810	656595	+	-	-	CAB_RS02975	WP_011097176.1	261	ABC transporter ATP-binding protein
chr	NC_004552.2	656890	657639	+	-	-	CAB_RS02980	WP_035395328.1	249	DUF1186 domain-containing protein
chr	NC_004552.2	657686	659098	+	-	-	CAB_RS02985	WP_011097177.1	470	anion permease
chr	NC_004552.2	659209	660867	+	-	-	CAB_RS02990	WP_011097178.1	552	diphosphate--fructose-6-phosphate 1-phosphotransferase
chr	NC_004552.2	661026	661802	+	-	-	CAB_RS02995	WP_011097179.1	258	alpha/beta hydrolase
chr	NC_004552.2	661812	663437	+	-	-	CAB_RS03000	WP_011097180.1	541	diphosphate--fructose-6-phosphate 1-phosphotransferase
chr	NC_004552.2	663711	665012	-	-	-	CAB_RS03015	WP_082047644.1	433	3-deoxy-D-manno-octulosonic acid transferase
chr	NC_004552.2	665009	667471	-	-	-	CAB_RS03020	WP_011097182.1	820	leucine--tRNA ligase
chr	NC_004552.2	667702	668649	+	-	-	CAB_RS03025	WP_006344209.1	315	alpha/beta hydrolase
chr	NC_004552.2	668791	670311	+	-	-	CAB_RS03030	WP_011097183.1	506	FAD-dependent monooxygenase
chr	NC_004552.2	670416	674816	-	-	-	CAB_RS03035	WP_041461334.1	1466	hypothetical protein
chr	NC_004552.2	674977	676959	-	-	-	CAB_RS03040	WP_011097185.1	660	NAD-dependent DNA ligase LigA
chr	NC_004552.2	676967	678823	-	-	-	CAB_RS03045	WP_011097186.1	618	serine/threonine protein kinase
chr	NC_004552.2	679055	679447	-	-	-	CAB_RS03050	WP_011097187.1	130	hypothetical protein
chr	NC_004552.2	680641	680967	-	-	-	CAB_RS03060	WP_006344216.1	108	hypothetical protein
chr	NC_004552.2	681081	681485	-	-	-	CAB_RS03065	WP_011097189.1	134	hypothetical protein
chr	NC_004552.2	681564	683066	-	-	-	CAB_RS03070	WP_011097190.1	500	hypothetical protein
chr	NC_004552.2	686033	688552	+	-	-	CAB_RS03080	WP_011097191.1	839	autotransporter domain-containing protein
chr	NC_004552.2	688680	691274	-	-	-	CAB_RS03085	WP_011097192.1	864	AAA family ATPase
chr	NC_004552.2	691334	692137	-	-	-	CAB_RS03090	WP_011097193.1	267	MCE family protein
chr	NC_004552.2	692137	692913	-	-	-	CAB_RS03095	WP_011097194.1	258	ATP-binding cassette domain-containing protein
chr	NC_004552.2	692922	693707	-	-	-	CAB_RS03100	WP_011097195.1	261	ABC transporter permease
chr	NC_004552.2	693745	695058	-	-	-	CAB_RS03105	WP_011097196.1	437	glutamate-1-semialdehyde 2,1-aminomutase
chr	NC_004552.2	695151	695720	-	-	-	CAB_RS03110	WP_011097197.1	189	YqgE/AlgH family protein
chr	NC_004552.2	695742	696182	-	-	-	CAB_RS03115	WP_006344227.1	146	bifunctional nuclease family protein
chr	NC_004552.2	696179	696880	-	-	-	CAB_RS03120	WP_011097198.1	233	ribose 5-phosphate isomerase A
chr	NC_004552.2	698886	700136	-	-	-	CAB_RS03130	WP_011097200.1	416	DUF1389 domain-containing protein
chr	NC_004552.2	702479	703234	+	-	-	CAB_RS03140	WP_011097202.1	251	Nif3-like dinuclear metal center hexameric protein
chr	NC_004552.2	703327	705153	+	-	-	CAB_RS03145	WP_011097203.1	608	oligoendopeptidase F
chr	NC_004552.2	705281	705589	+	-	-	CAB_RS03150	WP_011097204.1	102	co-chaperone GroES
chr	NC_004552.2	705639	707273	+	-	-	CAB_RS03155	WP_011097205.1	544	chaperonin GroEL
chr	NC_004552.2	707378	708217	+	-	-	CAB_RS03160	WP_011097206.1	279	hypothetical protein
chr	NC_004552.2	710056	710871	-	-	-	CAB_RS03175	WP_011097209.1	271	hypothetical protein
chr	NC_004552.2	710968	711987	+	-	-	CAB_RS03180	WP_011097210.1	339	DMT family transporter
chr	NC_004552.2	712482	714680	+	-	-	CAB_RS03185	WP_011097211.1	732	ATP-dependent RecD-like DNA helicase
chr	NC_004552.2	714696	716351	-	-	-	CAB_RS03190	WP_011097212.1	551	methionine--tRNA ligase
chr	NC_004552.2	716351	716647	-	-	-	CAB_RS03195	WP_006344239.1	98	hypothetical protein
chr	NC_004552.2	716644	717258	-	-	-	CAB_RS03200	WP_006344240.1	204	guanylate kinase
chr	NC_004552.2	717265	717903	-	-	-	CAB_RS03205	WP_011097213.1	212	ribonuclease HII
chr	NC_004552.2	717957	718325	-	-	-	CAB_RS03210	WP_006344242.1	122	50S ribosomal protein L19
chr	NC_004552.2	718350	719417	-	-	-	CAB_RS03215	WP_011097214.1	355	tRNA (guanosine(37)-N1)-methyltransferase TrmD
chr	NC_004552.2	719433	719792	-	-	-	CAB_RS03220	WP_011097215.1	119	30S ribosomal protein S16
chr	NC_004552.2	719783	721126	-	-	-	CAB_RS03225	WP_011097216.1	447	signal recognition particle protein
chr	NC_004552.2	721153	722004	-	-	-	CAB_RS03230	WP_011097217.1	283	peptide chain release factor N(5)-glutamine methyltransferase
chr	NC_004552.2	721982	723067	-	-	-	CAB_RS03235	WP_011097218.1	361	peptide chain release factor 1
chr	NC_004552.2	723455	723781	-	-	-	CAB_RS03240	WP_006344248.1	108	type B 50S ribosomal protein L31
chr	NC_004552.2	723866	724621	+	-	-	CAB_RS03245	WP_006344249.1	251	hypothetical protein
chr	NC_004552.2	724920	726812	+	-	-	CAB_RS03250	WP_011097219.1	630	signal peptidase I
chr	NC_004552.2	726872	730003	-	-	-	CAB_RS03255	WP_011097220.1	1043	isoleucine--tRNA ligase
chr	NC_004552.2	730770	731279	+	-	-	CAB_RS03260	WP_011097221.1	169	hypothetical protein
chr	NC_004552.2	731274	732566	-	-	-	CAB_RS03265	WP_011097222.1	430	PhoH family protein
chr	NC_004552.2	732911	733648	+	-	-	CAB_RS03270	WP_041461337.1	245	hypothetical protein
chr	NC_004552.2	733793	735019	+	-	-	CAB_RS03275	WP_006344255.1	408	hypothetical protein
chr	NC_004552.2	736190	737251	-	-	-	CAB_RS03285	WP_011097225.1	353	cytochrome d ubiquinol oxidase subunit II
chr	NC_004552.2	737254	738594	-	-	-	CAB_RS03290	WP_011097226.1	446	cytochrome ubiquinol oxidase subunit I
chr	NC_004552.2	738793	739587	+	-	-	CAB_RS03295	WP_011097227.1	264	TIGR00159 family protein
chr	NC_004552.2	739584	740852	+	-	-	CAB_RS03300	WP_086380002.1	422	hypothetical protein
chr	NC_004552.2	741070	742437	+	-	-	CAB_RS03305	WP_011097228.1	455	lauroyl acyltransferase
chr	NC_004552.2	742495	742797	+	-	-	CAB_RS03310	WP_041461338.1	100	hypothetical protein
chr	NC_004552.2	742818	744263	-	-	-	CAB_RS03315	WP_011097229.1	481	pyruvate kinase
chr	NC_004552.2	744554	749974	+	-	-	CAB_RS03320	WP_011097230.1	1806	excinuclease ABC subunit A
chr	NC_004552.2	749969	752770	-	-	pknD	CAB_RS03325	WP_011097231.1	933	serine/threonine-protein kinase PknD
chr	NC_004552.2	752791	755613	-	-	-	CAB_RS03330	WP_011097232.1	940	valine--tRNA ligase
chr	NC_004552.2	755669	756145	-	-	-	CAB_RS03335	WP_011097233.1	158	hypothetical protein
chr	NC_004552.2	756105	756530	-	-	-	CAB_RS03340	WP_006344267.1	141	ATP synthase subunit C
chr	NC_004552.2	756665	758614	-	-	-	CAB_RS03345	WP_011097234.1	649	V-type ATP synthase subunit I
chr	NC_004552.2	758605	759231	-	-	-	CAB_RS03350	WP_011097235.1	208	V-type ATP synthase subunit D
chr	NC_004552.2	759216	760532	-	-	-	CAB_RS03355	WP_011097236.1	438	ATP synthase subunit beta
chr	NC_004552.2	760539	762314	-	-	-	CAB_RS03360	WP_011097237.1	591	V-type ATP synthase alpha chain
chr	NC_004552.2	762308	763108	-	-	-	CAB_RS03365	WP_011097238.1	266	DUF2764 family protein
chr	NC_004552.2	763154	763780	-	-	-	CAB_RS03370	WP_011097239.1	208	V-type ATP synthase subunit E
chr	NC_004552.2	763888	764640	+	-	-	CAB_RS03375	WP_011097240.1	250	hypothetical protein
chr	NC_004552.2	764655	765035	-	-	-	CAB_RS03380	WP_011097241.1	126	hypothetical protein
chr	NC_004552.2	765090	766073	-	-	-	CAB_RS03385	WP_011097242.1	327	transaldolase
chr	NC_004552.2	766187	770368	-	-	-	CAB_RS03390	WP_011097243.1	1393	DNA-directed RNA polymerase subunit beta\'
chr	NC_004552.2	770396	774154	-	-	-	CAB_RS03395	WP_011097244.1	1252	DNA-directed RNA polymerase subunit beta
chr	NC_004552.2	774294	774689	-	-	-	CAB_RS03400	WP_011097245.1	131	50S ribosomal protein L7/L12
chr	NC_004552.2	774731	775243	-	-	-	CAB_RS03405	WP_006344280.1	170	50S ribosomal protein L10
chr	NC_004552.2	775257	775955	-	-	-	CAB_RS03410	WP_011097246.1	232	50S ribosomal protein L1
chr	NC_004552.2	775978	776403	-	-	-	CAB_RS03415	WP_006343361.1	141	MULTISPECIES: 50S ribosomal protein L11
chr	NC_004552.2	776512	777060	-	-	-	CAB_RS03420	WP_006344282.1	182	transcription termination/antitermination protein NusG
chr	NC_004552.2	777065	777310	-	-	-	CAB_RS03425	WP_011097247.1	81	preprotein translocase subunit SecE
chr	NC_004552.2	777471	778655	-	-	-	CAB_RS03435	WP_006343364.1	394	MULTISPECIES: elongation factor Tu
chr	NC_004552.2	778848	779069	-	-	-	CAB_RS03445	WP_011097248.1	73	translation initiation factor IF-1
chr	NC_004552.2	779368	780354	+	-	-	CAB_RS03450	WP_006344284.1	328	hypothetical protein
chr	NC_004552.2	780357	780806	+	-	-	CAB_RS03455	WP_006344285.1	149	Fe-S metabolism protein SufE
chr	NC_004552.2	781329	781922	-	-	-	CAB_RS03465	WP_011097249.1	197	biotin biosynthesis protein BioY
chr	NC_004552.2	782200	783669	+	-	-	CAB_RS03470	WP_011097250.1	489	hypothetical protein
chr	NC_004552.2	783917	784267	-	-	-	CAB_RS03475	WP_011097251.1	116	hypothetical protein
chr	NC_004552.2	784339	786027	-	-	-	CAB_RS03480	WP_041461339.1	562	DUF687 domain-containing protein
chr	NC_004552.2	786387	786860	-	-	-	CAB_RS03485	WP_011097253.1	157	hypothetical protein
chr	NC_004552.2	787217	787504	-	-	-	CAB_RS05205	WP_006344291.1	95	hypothetical protein
chr	NC_004552.2	787635	788501	-	-	-	CAB_RS03490	WP_006344292.1	288	4-hydroxy-tetrahydrodipicolinate synthase
chr	NC_004552.2	788514	789836	-	-	-	CAB_RS03495	WP_011097254.1	440	aspartate kinase
chr	NC_004552.2	789824	790825	-	-	-	CAB_RS03500	WP_011097255.1	333	aspartate-semialdehyde dehydrogenase
chr	NC_004552.2	791006	791746	-	-	-	CAB_RS03505	WP_011097256.1	246	4-hydroxy-tetrahydrodipicolinate reductase
chr	NC_004552.2	791950	792783	+	-	-	CAB_RS03510	WP_011097257.1	277	phenylalanine 4-monooxygenase
chr	NC_004552.2	792770	793408	+	-	-	CAB_RS03515	WP_011097258.1	212	membrane protein
chr	NC_004552.2	793498	794631	+	-	-	CAB_RS03520	WP_011097259.1	377	membrane protein
chr	NC_004552.2	794595	795434	+	-	-	CAB_RS03525	WP_041461340.1	279	SDR family oxidoreductase
chr	NC_004552.2	795683	796678	+	-	-	CAB_RS03530	WP_011097261.1	331	biotin synthase
chr	NC_004552.2	796657	797805	+	-	-	CAB_RS03535	WP_011097262.1	382	pyridoxal phosphate-dependent aminotransferase family protein
chr	NC_004552.2	797790	798413	+	-	-	CAB_RS03540	WP_011097263.1	207	ATP-dependent dethiobiotin synthetase BioD
chr	NC_004552.2	798407	799684	+	-	-	CAB_RS03545	WP_011097264.1	425	adenosylmethionine--8-amino-7-oxononanoate transaminase
chr	NC_004552.2	799666	800325	+	-	-	CAB_RS03550	WP_011097265.1	219	hypothetical protein
chr	NC_004552.2	800409	801746	+	-	-	CAB_RS03555	WP_011097266.1	445	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NC_004552.2	801682	802203	+	-	-	CAB_RS03560	WP_011097267.1	173	shikimate kinase
chr	NC_004552.2	802200	803279	+	-	-	CAB_RS03565	WP_011097268.1	359	chorismate synthase
chr	NC_004552.2	803276	804415	+	-	-	CAB_RS03570	WP_011097269.1	379	3-dehydroquinate synthase
chr	NC_004552.2	804396	805829	+	-	-	CAB_RS03575	WP_006344307.1	477	bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase
chr	NC_004552.2	805880	806674	+	-	-	CAB_RS03580	WP_011097270.1	264	DUF2608 domain-containing protein
chr	NC_004552.2	806781	808127	+	-	-	CAB_RS03590	WP_011097271.1	448	porin
chr	NC_004552.2	808162	808749	+	-	-	CAB_RS03595	WP_011097272.1	195	pyruvoyl-dependent arginine decarboxylase AaxB
chr	NC_004552.2	808759	810219	+	-	-	CAB_RS03600	WP_011097273.1	486	arginine:agmatine antiporter
chr	NC_004552.2	810331	811371	+	-	-	CAB_RS03605	WP_011097274.1	346	FAD-binding oxidoreductase
chr	NC_004552.2	811361	812185	-	-	-	CAB_RS03610	WP_006344313.1	274	hypothetical protein
chr	NC_004552.2	812207	813193	-	-	-	CAB_RS03615	WP_041461342.1	328	malate dehydrogenase
chr	NC_004552.2	813545	813688	-	-	-	CAB_RS03620	WP_011097276.1	47	hypothetical protein
chr	NC_004552.2	813787	815382	-	-	-	CAB_RS03625	WP_011097277.1	531	glucose-6-phosphate isomerase
chr	NC_004552.2	815452	816351	+	-	-	CAB_RS03630	WP_011097278.1	299	site-specific tyrosine recombinase XerD
chr	NC_004552.2	816348	816647	-	-	-	CAB_RS03635	WP_006344318.1	99	hypothetical protein
chr	NC_004552.2	816999	818444	+	-	-	CAB_RS03645	WP_011097279.1	481	hypothetical protein
chr	NC_004552.2	818444	818962	+	-	-	CAB_RS03650	WP_006344320.1	172	CesD/SycD/LcrH family type III secretion system chaperone
chr	NC_004552.2	818981	820501	+	-	-	CAB_RS03655	WP_011097280.1	506	hypothetical protein
chr	NC_004552.2	820521	821999	+	-	-	CAB_RS03660	WP_011097281.1	492	hypothetical protein
chr	NC_004552.2	822007	822729	-	-	-	CAB_RS03665	WP_006344323.1	240	SAM-dependent methyltransferase
chr	NC_004552.2	822692	823621	-	-	-	CAB_RS03670	WP_011097282.1	309	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chr	NC_004552.2	823731	825542	-	-	-	CAB_RS03675	WP_011097283.1	603	protease-like activity factor CPAF
chr	NC_004552.2	825655	826917	-	-	-	CAB_RS03680	WP_011097284.1	420	sodium:proton antiporter
chr	NC_004552.2	827194	828894	+	-	-	CAB_RS03685	WP_011097285.1	566	solute carrier 26 family protein
chr	NC_004552.2	828891	830273	-	-	-	CAB_RS03690	WP_011097286.1	460	class II fumarate hydratase
chr	NC_004552.2	830325	832157	+	-	-	CAB_RS03695	WP_011097287.1	610	ABC transporter permease subunit
chr	NC_004552.2	832066	832716	-	-	-	CAB_RS03700	WP_011097288.1	216	adenylate kinase
chr	NC_004552.2	832807	833415	+	-	-	CAB_RS03705	WP_006344331.1	202	MarC family protein
chr	NC_004552.2	833428	834036	+	-	-	CAB_RS03710	WP_011097289.1	202	MarC family protein
chr	NC_004552.2	834046	834918	+	-	-	CAB_RS03715	WP_011097290.1	290	methionyl aminopeptidase
chr	NC_004552.2	834875	836149	-	-	-	CAB_RS03720	WP_011097291.1	424	hypothetical protein
chr	NC_004552.2	836162	836347	-	-	-	CAB_RS03725	WP_006344335.1	61	MULTISPECIES: hypothetical protein
chr	NC_004552.2	836654	837118	+	-	-	CAB_RS03730	WP_086380001.1	154	DUF720 domain-containing protein
chr	NC_004552.2	837170	837688	+	-	-	CAB_RS03735	WP_011097293.1	172	DUF720 domain-containing protein
chr	NC_004552.2	837708	838238	+	-	-	CAB_RS03740	WP_011097294.1	176	DUF720 domain-containing protein
chr	NC_004552.2	838319	839026	+	-	-	CAB_RS03745	WP_011097295.1	235	hypothetical protein
chr	NC_004552.2	839023	839253	-	-	-	CAB_RS03750	WP_006344340.1	76	hypothetical protein
chr	NC_004552.2	839243	839716	-	-	-	CAB_RS03755	WP_011097296.1	157	nucleoside deaminase
chr	NC_004552.2	839957	840226	+	-	-	CAB_RS03760	WP_006343425.1	89	MULTISPECIES: 30S ribosomal protein S15
chr	NC_004552.2	840274	842358	+	-	-	CAB_RS03765	WP_011097297.1	694	polyribonucleotide nucleotidyltransferase
chr	NC_004552.2	842460	845201	-	-	-	CAB_RS03770	WP_011097298.1	913	ATP-dependent zinc metalloprotease FtsH
chr	NC_004552.2	845375	846328	-	-	-	CAB_RS03775	WP_011097299.1	317	tRNA lysidine(34) synthetase TilS
chr	NC_004552.2	846442	847515	+	-	-	CAB_RS03780	WP_011097300.1	357	LptF/LptG family permease
chr	NC_004552.2	847519	848622	+	-	-	CAB_RS03785	WP_011097301.1	367	LptF/LptG family permease
chr	NC_004552.2	848609	850639	-	-	-	CAB_RS03790	WP_011097302.1	676	hypothetical protein
chr	NC_004552.2	850946	851971	-	-	-	CAB_RS03800	WP_011097303.1	341	phenylalanine--tRNA ligase subunit alpha
chr	NC_004552.2	851984	852349	-	-	-	CAB_RS03805	WP_041461344.1	121	50S ribosomal protein L20
chr	NC_004552.2	852368	852562	-	-	-	CAB_RS03810	WP_011006725.1	64	MULTISPECIES: 50S ribosomal protein L35
chr	NC_004552.2	852540	853100	-	-	-	CAB_RS03815	WP_041461345.1	186	translation initiation factor IF-3
chr	NC_004552.2	853495	853989	+	-	-	CAB_RS03820	WP_011097306.1	164	transcription antitermination factor NusB
chr	NC_004552.2	854027	854917	+	-	-	CAB_RS03825	WP_011097307.1	296	UDP-N-acetylenolpyruvoylglucosamine reductase
chr	NC_004552.2	855598	856272	-	-	-	CAB_RS05210	WP_011097308.1	224	tRNA (guanosine(46)-N7)-methyltransferase TrmB
chr	NC_004552.2	856449	857489	-	-	-	CAB_RS03840	WP_035395420.1	346	ribonucleotide-diphosphate reductase subunit beta
chr	NC_004552.2	857513	860650	-	-	-	CAB_RS03845	WP_011097309.1	1045	ribonucleoside-diphosphate reductase subunit alpha
chr	NC_004552.2	861026	861832	+	-	-	CAB_RS03850	WP_006344357.1	268	phosphatidylcholine/phosphatidylserine synthase
chr	NC_004552.2	861829	863067	+	-	-	CAB_RS03855	WP_011097310.1	412	DNA recombination protein RmuC
chr	NC_004552.2	863071	865995	-	-	-	CAB_RS03860	WP_011097311.1	974	insulinase family protein
chr	NC_004552.2	866145	867509	+	-	-	CAB_RS03865	WP_006344360.1	454	M20/M25/M40 family metallo-hydrolase
chr	NC_004552.2	867568	869034	-	-	-	CAB_RS03870	WP_011097312.1	488	DegQ family serine endoprotease
chr	NC_004552.2	869370	870245	-	-	-	CAB_RS03875	WP_006344362.1	291	succinate--CoA ligase subunit alpha
chr	NC_004552.2	870260	871420	-	-	-	CAB_RS03880	WP_011097313.1	386	ADP-forming succinate--CoA ligase subunit beta
chr	NC_004552.2	871491	872351	+	-	-	CAB_RS03885	WP_011097314.1	286	signal recognition particle-docking protein FtsY
chr	NC_004552.2	872366	873082	-	-	-	CAB_RS03890	WP_011097315.1	238	Bax inhibitor-1/YccA family protein
chr	NC_004552.2	873137	874324	-	-	-	CAB_RS03895	WP_006344366.1	395	amino acid transporter
chr	NC_004552.2	874394	876223	-	-	-	CAB_RS03900	WP_011097316.1	609	glutamine--fructose-6-phosphate transaminase (isomerizing)
chr	NC_004552.2	876232	877608	-	-	-	CAB_RS03905	WP_006344368.1	458	phosphoglucosamine mutase
chr	NC_004552.2	878219	879505	+	-	-	CAB_RS03910	WP_011097317.1	428	polynucleotide adenylyltransferase PcnB
chr	NC_004552.2	879519	881402	+	-	-	CAB_RS03915	WP_011097318.1	627	lipid-A-disaccharide synthase
chr	NC_004552.2	881695	882270	-	-	-	CAB_RS03920	WP_006344371.1	191	hypothetical protein
chr	NC_004552.2	882295	883365	-	-	-	CAB_RS03925	WP_011097319.1	356	IncA family protein
chr	NC_004552.2	884700	886109	-	-	-	CAB_RS03935	WP_011097320.1	469	IncA family protein
chr	NC_004552.2	886492	887280	-	-	-	CAB_RS05215	WP_072667784.1	262	hypothetical protein
chr	NC_004552.2	890185	891246	-	-	-	CAB_RS03950	WP_011097322.1	353	IncA family protein
chr	NC_004552.2	893505	894779	+	-	-	CAB_RS03960	WP_011097324.1	424	DUF1548 domain-containing protein
chr	NC_004552.2	894981	897803	+	-	-	CAB_RS03965	WP_011097325.1	940	DUF1539 domain-containing protein
